"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac81",0,-0.825812276802727,"Peripherals","Bac81","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","_","_","Bac81","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac111",0,-0.0851352862683224,"Peripherals","Bac111","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Pseudonocardiaceae","Saccharopolyspora","_","Bac111","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac120",0,0.408649374087947,"Peripherals","Bac120","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","BacillaceaeFA","_","Bac120","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac158",0,-0.578919946624592,"Peripherals","Bac158","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","_","Bac158","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac177",0,-0.825812276802727,"Peripherals","Bac177","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Balneimonas","_","Bac177","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac226",0,-0.825812276802727,"Peripherals","Bac226","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Solirubrobacterales","SolirubrobacteralesOR","SolirubrobacteralesOR","_","Bac226","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac267",0,-0.825812276802727,"Peripherals","Bac267","Prokaryote","Bacteria","Chloroflexi","SOGA31","SOGA31CL","SOGA31CL","SOGA31CL","_","Bac267","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac392",0,-0.98479525261064,"Peripherals","Bac392","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","_","Bac392","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac411",0,-0.332027616446457,"Peripherals","Bac411","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Frankiaceae","FrankiaceaeFA","_","Bac411","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac468",0,NA,NA,"Bac468","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","SphingomonadalesOR","SphingomonadalesOR","_","Bac468","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac501",0,-0.332027616446457,"Peripherals","Bac501","Prokaryote","Bacteria","Chloroflexi","SOGA31","SOGA31CL","SOGA31CL","SOGA31CL","_","Bac501","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac531",0,-0.825812276802727,"Peripherals","Bac531","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","FlexibacteraceaeFA","_","Bac531","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac669",0,0.161757043909812,"Peripherals","Bac669","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","XanthomonadaceaeFA","_","Bac669","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac695",0,-0.825812276802727,"Peripherals","Bac695","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","XanthomonadaceaeFA","_","Bac695","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac1041",0,-0.578919946624592,"Peripherals","Bac1041","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","_","Bac1041","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac1699",0,-1.09763637530561,"Peripherals","Bac1699","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac1699","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac1959",0,-1.81929850390458,"Peripherals","Bac1959","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardiaceae","Rhodococcus","_","Bac1959","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac2690",0,NA,NA,"Bac2690","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Gordoniaceae","GordoniaceaeFA","_","Bac2690","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac2799",0,-0.646271884525733,"Peripherals","Bac2799","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Pigmentiphaga","_","Bac2799","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac3187",0,-1.09763637530561,"Peripherals","Bac3187","Prokaryote","Bacteria","Thermi","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","_","Bac3187","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac3491",0,-1.67119918435289,"Peripherals","Bac3491","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac3491","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac4032",0.32,-0.759113007220702,"Peripherals","Bac4032","Prokaryote","Bacteria","_","_","_","_","_","_","Bac4032","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac4203",0,NA,NA,"Bac4203","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","_","_","_","Bac4203","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU16Fusarium",0,-1.03985216113003,"Peripherals","OTU16Fusarium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Plant pathogen","OTU16Fusarium","Non-Yeast","Plant pathogen","Leaf","Pre_flowering_drought",8,18,"crossBF"
