"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac1715",0,NA,NA,"Bac1715","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","HaliangiaceaeFA","_","Bac1715","Non-Actinobacteria","Non-Actinobacteria","Soil","Control",8,18,"crossBF"
"Bac1011",0,NA,NA,"Bac1011","Prokaryote","Bacteria","Verrucomicrobia","Spartobacteria","Spartobacteriales","Spartobacteriaceae","Chthoniobacter","_","Bac1011","Non-Actinobacteria","Non-Actinobacteria","Soil","Control",8,18,"crossBF"
"OTU133Glomus",0,1.29718630415693,"Peripherals","OTU133Glomus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","_","_","_","Arbuscular mycorrhizal","OTU133Glomus","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",8,18,"crossBF"
"Bac1983",0,-0.744169189277356,"Peripherals","Bac1983","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","_","Bac1983","Non-Actinobacteria","Non-Actinobacteria","Soil","Control",8,18,"crossBF"
"OTU140Coprinopsis",0,1.16063084566193,"Peripherals","OTU140Coprinopsis","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Saprotroph","OTU140Coprinopsis","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"Bac2913",0,-0.955813637603944,"Peripherals","Bac2913","Prokaryote","Bacteria","TM7","TM7PH","TM7PH","TM7PH","TM7PH","_","Bac2913","Non-Actinobacteria","Non-Actinobacteria","Soil","Control",8,18,"crossBF"
"OTU193Scedosporium",1.11022302462516e-16,0.102408604028994,"Peripherals","OTU193Scedosporium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Scedosporium","Saprotroph","OTU193Scedosporium","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"OTU200Sodiomyces",0,0.948986397335344,"Peripherals","OTU200Sodiomyces","Eukaryote","Fungi","Ascomycota","Sordariomycetes","_","Plectosphaerellaceae","Sodiomyces","Unidentified & others","OTU200Sodiomyces","Non-Yeast","Unidentified & others","Soil","Control",8,18,"crossBF"
"Bac307",0,-0.224800620316819,"Peripherals","Bac307","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","RhodospirillaceaeFA","_","Bac307","Non-Actinobacteria","Non-Actinobacteria","Soil","Control",8,18,"crossBF"
"OTU70Claroideoglomus",0,0.418330013267038,"Peripherals","OTU70Claroideoglomus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Claroideoglomeraceae","Claroideoglomus","Arbuscular mycorrhizal","OTU70Claroideoglomus","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",8,18,"crossBF"
"OTU134Schizothecium",0.444444444444444,-0.499816385730652,"Peripherals","OTU134Schizothecium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","Endophyte","OTU134Schizothecium","Non-Yeast","Endophyte","Soil","Control",8,18,"crossBF"
"Bac2084",0,-1.29718630415693,"Peripherals","Bac2084","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","BdellovibrionaceaeFA","_","Bac2084","Non-Actinobacteria","Non-Actinobacteria","Soil","Control",8,18,"crossBF"
"OTU126Glomus",0,0.778311782494156,"Peripherals","OTU126Glomus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","_","_","_","Arbuscular mycorrhizal","OTU126Glomus","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",8,18,"crossBF"
"OTU206Glomus",0,NA,NA,"OTU206Glomus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Glomus","Arbuscular mycorrhizal","OTU206Glomus","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",8,18,"crossBF"
"OTU323Glomus",0,0.778311782494156,"Peripherals","OTU323Glomus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","_","_","_","Arbuscular mycorrhizal","OTU323Glomus","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",8,18,"crossBF"
